audio_id|audio_path|text
marathi_1245|marathi_1245.wav|एके दिवशी ते सर्व ऋषिकुमार त्या उपवनात होमासाठी समिधा आणण्यास गेले होते, त्यांच्या बरोबर शृंगीही गेला होता
marathi_1246|marathi_1246.wav|शमीक ऋषी मात्र ध्यान-धारणेत मग्न होऊन आश्रमातच बसले होते
marathi_1247|marathi_1247.wav|डोळे मिटून ब्रह्मसुखाचा अनुभव घेत शमीक ऋषी समाधी लावून बसलेले, त्यांना बाह्य जगाचा अगदी विसर पडलेला!
marathi_1248|marathi_1248.wav|अशा वेळी आश्रमात कोण आले, कोण गेले याचा त्यांना काय पत्ता असणार
marathi_1249|marathi_1249.wav|दुपारची वेळ होती, कडक उन्हामुळे अंगाची लाही लाही होत होती
marathi_1250|marathi_1250.wav|परिक्षिती राजा शिकारीसाठी अरण्यात फिरत होता
marathi_1251|marathi_1251.wav|तो अगदी थकून गेला होता, तहानेने तो व्याकुळ झाला होता, त्याला विश्रांतीची आवश्यकता होती
marathi_1252|marathi_1252.wav|फिरत फिरत राजा परिक्षिती त्या शमीक ऋषींच्या आश्रमात आला
marathi_1253|marathi_1253.wav|या ठिकाणी आपणांस पाणी मिळेल, आपली तृष्णा शांत होईल
marathi_1254|marathi_1254.wav|क्षणभर विसावा घडेल आणि तपोनिधी शमीक ऋषींचा सहवास घडेल, या आशेने परिक्षिती त्या आश्रमात शिरला
marathi_1255|marathi_1255.wav|पण तेथे सर्वत्र सामसूम होती, राजाचे स्वागत करण्यास कोणीच आले नाही
marathi_1256|marathi_1256.wav|राजाला आश्चर्य वाटले, तथापि तहानेने तो व्याकुळ झाला होता
marathi_1257|marathi_1257.wav|तो आश्रमात पाणी शोधू लागला
marathi_1258|marathi_1258.wav|तोच समोर स्वत: शमीक ऋषी बसलेले त्याला दिसले, त्याला आनंद झाला
marathi_1259|marathi_1259.wav|त्याने ऋषींना वंदन केले आणि नम्रपणे तो म्हणाला, मुनिवर्य, मला खूप तहान लागली आहे, पाणी द्यावं प्यायला!
marathi_1260|marathi_1260.wav|मुनिवर्य डोळे मिटून ध्यानमग्न झाले होते, ते त्या राजाशी काय बोलणार?
marathi_1261|marathi_1261.wav|राजाने दोन-तीन वेळा त्यांना हाक मारली
marathi_1262|marathi_1262.wav|राजाला वाटले की, ऋषीने हे मुद्दाम ढोंग केलेले आहे!
marathi_1263|marathi_1263.wav|मुद्दाम आपला अपमान करण्यासाठी ऋषीने मौन धारण केले आहे!
marathi_1264|marathi_1264.wav|ठीक आहे, मीही या ढोंगी ऋषीचा अपमान करीन!
marathi_1265|marathi_1265.wav|तहानेने व्याकुळ झालेला तो राजा त्या अपमानामुळे अधिकच संतापला, त्याला विचारच राहिला नाही
marathi_1266|marathi_1266.wav|पाय आपटीतच तो आश्रमाबाहेर आला, रागाने तो तणतणत होता
marathi_1267|marathi_1267.wav|इतक्यात एका झाडाखाली मेलेला एक सर्प राजाच्या दृष्टीस पडला
marathi_1268|marathi_1268.wav|राजाने तो सर्प धनुष्याच्या टोकाने उचलला आणि परत आश्रमात जाऊन ऋषीच्या गळ्यात घातला
marathi_1269|marathi_1269.wav|परिक्षिती राजा आश्रमातून जाताना एक दोन ऋषिकुमारांनी दुरून पाहिला
marathi_1270|marathi_1270.wav|त्यांनी शृंगीला ती वार्ता सांगितली, तेव्हा शृंगी म्हणाला, मित्रांनो, आता आपण आश्रमात जाऊ या!
marathi_1271|marathi_1271.wav|पिताजी ध्यानमग्न आहेत, आलेल्या राजाचं स्वागत आपण केलं पाहिजे!
marathi_1272|marathi_1272.wav|झपाझप पावले टाकीत निघून चाललेल्या राजाला त्या ऋषिकुमारांनी हाका मारल्या
marathi_1273|marathi_1273.wav|पण राजा परत आलाच नाही!
marathi_1274|marathi_1274.wav|नंतर शृंगीसह ते ऋषिकुमार त्या आश्रमात आले आणि पाहतात तो काय!
marathi_1275|marathi_1275.wav|ध्यानमग्न असलेल्या शमीक ऋषींच्या गळ्यात मेलेला सर्प घातलेला
marathi_1276|marathi_1276.wav|आपल्या पित्याची विटंबना त्या राजाने केलेली पाहून शृंगीला खूपच राग आला
marathi_1277|marathi_1277.wav|संतापाने लाल होऊन त्याने शाप दिला
marathi_1278|marathi_1278.wav|ऋषिमुनींची अशी अवहेलना करणाऱ्या त्या नराधम परिक्षिती राजाला आजपासून सातव्या दिवशी सर्पदंशाने मृत्यू येईल
marathi_1279|marathi_1279.wav|नागराज तक्षक स्वत: येऊन परिक्षितीराजाला दंश करील!
marathi_1280|marathi_1280.wav|शृंगीने होमशाळेतील कमंडलूमधून पाणी घेतले, ते भूमीवर टाकून ही शापवाणी उच्चारली, तेव्हा सर्व ऋषिकुमार भयभीत झाले
marathi_1281|marathi_1281.wav|शमीक ऋषींच्या गळ्यातील तो मृतसर्प त्या ऋषिकुमारांनी काढून टाकला, अंगावरील मुंग्याही त्यांनी झटकून काढल्या
marathi_1282|marathi_1282.wav|इतक्यात शमीक ऋषींची समाधी उतरली, त्यांनी डोळे उघडून त्या कुमारांकडे पाहिले
marathi_1283|marathi_1283.wav|ते सर्व ऋषिकुमार भयभीत झाले होते, शृंगी संतापाने लाल होऊन थरथरत होता
marathi_1284|marathi_1284.wav|ते पाहून शमीक ऋषींनी विचारले, “बाळांनो, हा काय प्रकार आहे, हा मृतसर्प कसला, आणि तुम्ही सर्वजण हे असे का?
marathi_1285|marathi_1285.wav|नंतर शृंगीने झालेली सर्व हकीगत आपल्या पित्याला सांगितली, ती ऐकून शमीक ऋषी शांतपणे म्हणाले
marathi_1286|marathi_1286.wav|बाळा, परिक्षिती राजाने केलेल्या या क्षुल्लक अपराधाबद्दल तू त्याला सर्पदंशाने मृत्यू येण्याचा जो भयंकर शाप दिलास हे कृत्य वाईट केलेस!
marathi_1287|marathi_1287.wav|अरे, राजा हा प्रत्यक्ष विष्णूचा अवतार असतो, तो पृथ्वीचे-प्रजेचे पालन करतो
marathi_1288|marathi_1288.wav|तो आपल्या या आश्रमात आला होता, पण त्याचा सत्कार करण्याचे पुण्य आपणांस लाभले नाही
marathi_1289|marathi_1289.wav|त्याचे आदरातिथ्य येथे न झाल्यामुळेच तो रागावला असेल
marathi_1290|marathi_1290.wav|म्हणूनच अविचाराने त्याने हे असे क्षुल्लक अपराधाचे कार्य केले असेल!
marathi_1291|marathi_1291.wav|त्याच्या अपराधाबद्दल क्षमा करण्याचे सोडून त्याला शापाने मृत्यूची शिक्षा देणे, हे आपणासारख्या ब्रह्मनिष्ठांना शोभत नाही!
marathi_1292|marathi_1292.wav|शृंगीबाळा, तू अद्यापही अज्ञानीच राहिला आहेस!
marathi_1293|marathi_1293.wav|दुसऱ्यांनीदिलेलेदुख फेडायचे नसते ते सोसायचे असते यातच आपला मोठेपणा आहे!
marathi_1294|marathi_1294.wav|आता तरी तू भगवंताला शरण जा आणि आपल्या अपराधाबद्दल त्याची क्षमा माग!
marathi_1295|marathi_1295.wav|शमीक ऋषींच्या आश्रमातून गेल्यावर परिक्षिती राजा वेगाने आपल्या राजधानीत पोचला
marathi_1296|marathi_1296.wav|विश्र्रांती घेतल्यानंतर तो विचार करू लागला, तेव्हा आपण केलेल्या अविचाराबद्दल त्याला आता पश्चाताप वाटू लागला
marathi_1297|marathi_1297.wav|थोड्याच वेळात शमीक ऋषींचा एक शिष्य परिक्षिती राजाकडे आला
marathi_1298|marathi_1298.wav|नम्रपणे म्हणाला, राजा, ब्रह्मसमाधीत मग्न असलेल्या शमीक ऋषींकडून आपलं यथोचित स्वागत झालं नाही, याबद्दल त्यांना आता हळहळ वाटत आहे
marathi_1299|marathi_1299.wav|आपण त्या ठिकाणी अविचारानं मृतसर्प त्यांच्या गळ्यात घालण्याचं जे कृत्य केलं, त्याबद्दल त्यांच्या पुत्राने आपणास सातवे दिवशी सर्पदंशाने मृत्यू येण्याचा शाप दिलेला आहे
marathi_1300|marathi_1300.wav|तो शाप खोटा होणार नाही, तरी तुम्ही तोपर्यंत पुण्यकृत्ये करुन ईशचिंतनात काळ घालवावा!
marathi_1301|marathi_1301.wav|त्या थोर क्षमाशील शमीऋषींनी मला हा निरोप तुम्हाला सांगायला मुद्दाम पाठविलं आहे!
marathi_1302|marathi_1302.wav|तुम्हांला या शापवाणीपासून अज्ञानात ठेवू नये म्हणून त्यांनी हा निरोप पाठविला आहे
marathi_1303|marathi_1303.wav|राजा, सावध राहून मोक्षसाधना कर!
marathi_1304|marathi_1304.wav|शमीक ऋषींचा तो निरोप ऐकून राजाला समाधान वाटले
marathi_1305|marathi_1305.wav|आपल्या हातून घडलेल्या अपराधाचे योग्य शासन आपणांस मिळणार याबद्दल त्याला आनंद झाला
marathi_1306|marathi_1306.wav|नंतर तो परिक्षिती राजा गंगातिरी जाऊन राहिला
marathi_1307|marathi_1307.wav|तेथे व्यासपुत्र शुकमुनींची स्वारी आली
marathi_1308|marathi_1308.wav|त्यांनी परिक्षिती राजाला त्या सात दिवसांत “भागवत” सांगितले
marathi_1309|marathi_1309.wav|त्यायोगे तो पुण्यकारक भागवतसप्ताह सगळ्या लोकांना श्रवण करण्याचे श्रेय लाभले
marathi_1310|marathi_1310.wav|परिक्षिती राजाने योजलेल्या त्या भागवत सप्ताहाची वार्ता ऐकून क्षमाशील शमीक ऋषींना आनंद झाला
marathi_1311|marathi_1311.wav|तेही त्याचे अभीष्टचिंतन करण्यात आणि भगवंताची क्षमायाचना करण्यात आपला काळ घालवू लागले!
marathi_1312|marathi_1312.wav|फार प्राचीन काळी उत्तर हिंदुस्थानात जबाला नावाची एक गरीब मोलकरीण राहत असे
marathi_1313|marathi_1313.wav|तिला सत्यकाम नावाचा एक लहान मुलगा होता
marathi_1314|marathi_1314.wav|दिवसभर काबाडकष्ट करून जबाला आपले व आपल्या आवडत्या मुलाचे पोट भरत असे
marathi_1315|marathi_1315.wav|जबाला गरीब असूनही फार प्रामाणिक होती
marathi_1316|marathi_1316.wav|आपल्या मुलालाही नेहमी खरे बोलण्यास तिने शिकविले होते
marathi_1317|marathi_1317.wav|त्याचे नावही तिने सत्यकाम, सत्याची आवड असणारा, असे ठेवले होते
marathi_1318|marathi_1318.wav|सत्यकामाशिवाय जबालेला कोणीही नव्हते
marathi_1319|marathi_1319.wav|सत्यकाम दिसला, की सर्व गोष्ट ती क्षणात विसरून जाई
marathi_1320|marathi_1320.wav|त्या वेळी मुलांना शिकण्यासाठी दूर अरण्यात एखाद्या ऋषीजवळ पाठवीत असत
marathi_1321|marathi_1321.wav|मुलाच्या आठव्या वर्षापासून तीस वर्षांपर्यंत त्याला गुरुजवळ राहावे लागे
marathi_1322|marathi_1322.wav|तेथे तो हर एक कामात हुशार होई
marathi_1323|marathi_1323.wav|सत्यकाम आठ वर्षांचा होताच आईला म्हणाला, आई, मी आता जातो अरण्यात शिकायला
marathi_1324|marathi_1324.wav|सत्यकामाला शिकायची फार हौस होती
marathi_1325|marathi_1325.wav|जबाला विचारात पडली, छोट्या सत्यकामाला इतक्या लांब ठेवायचे?
marathi_1326|marathi_1326.wav|तिच्या डोळ्यांसमोर अरण्य उभे राहिले
marathi_1327|marathi_1327.wav|सत्यकामाशिवाय सुनेसुने दिसणारे तिचे घरही तिला दिसू लागले
marathi_1328|marathi_1328.wav|दुसरी एक कल्पना मनात आल्यावर तर तिच्या डोळ्यात अश्रूच आले
marathi_1329|marathi_1329.wav|ती एक दासी होती, तिला ना जात ना गोत !
marathi_1330|marathi_1330.wav|त्या काळी उच्च कुळातील मुलेच गुरूपाशी शिकत
marathi_1331|marathi_1331.wav|सत्यकामाच्या बापाचे तर तिला नावही ठाऊक नव्हते
marathi_1332|marathi_1332.wav|असल्या पोराला कोणता गुरू जवळ करणार !
marathi_1333|marathi_1333.wav|सत्यकाम म्हणाला, `आई, पण गुरुजी माझे सबंध गोत्र विचारतील ना, काय ग माझं गोत्र?’
marathi_1334|marathi_1334.wav|जबाला अश्रू गाळीत म्हणाली, `बाळ सत्यकामा, मी तरुण असताना निरनिराळ्या घरी दासी म्हणून नोकरी करीत हिंडत असे, त्यातच केव्हा तरी तुझा जन्म झाला
marathi_1335|marathi_1335.wav|तू दासीपुत्र आहेस, तुझ्या पित्याचे नावही मला माहीत नाही
marathi_1336|marathi_1336.wav|माझे नाव जबाला, म्हणून तुझे नाव सत्यकाम जबाला असेच गुरुजींना सांग
marathi_1337|marathi_1337.wav|नंतर सत्यकाम गुरूच्या शोधाकरिता अरण्यात हिंडत असता गौतम ऋषींच्या आश्रमात आला
marathi_1338|marathi_1338.wav|त्या वेळी गौतमांपाशी अनेक राजपुत्र आणि ब्राह्मणकुमार शिकण्यास होते
marathi_1339|marathi_1339.wav|सत्यकाम भीतभीतच आश्रमात शिरला
marathi_1340|marathi_1340.wav|नुकतेच स्नान आटोपून भस्म लावलेले आणि लांबसडक केस पाठीवर मोकळे सोडलेले असे अनेक तेजस्वी कुमार वेदपठण करीत होते
marathi_1341|marathi_1341.wav|गौतमांची शांत मूर्ती ध्यानमग्न अशी बसलेली होती
marathi_1342|marathi_1342.wav|सत्यकाम भीतभीत पुढे आला
marathi_1343|marathi_1343.wav|एक दरिद्री पोर आश्रमात घुसून थेट गुरुजींच्या जवळ जातो आहे हे पाहून शिष्यांत कुजबुज होऊ लागली
marathi_1344|marathi_1344.wav|अरे, बघशील तर ते ध्यान! असे हेटाळणीचे शब्दही सत्यकामाच्या कानी आले
marathi_1345|marathi_1345.wav|इतक्यात गौतमांनी आपले डोळे उघडले आणि शांतपणे सगळीकडे नजर फिरविली
marathi_1346|marathi_1346.wav|एका क्षणात जिकडे तिकडे शांत झाले
marathi_1347|marathi_1347.wav|गौतम मृदु स्वराने म्हणाले, `काय पाहिजे तुला बाळ?’
marathi_1348|marathi_1348.wav|सत्यकाम खाली पाहात हळूच म्हणाला, `भगवन्, मला आपणांजवळ शिकायचे आहे.’
marathi_1349|marathi_1349.wav|गौतम कौतुकाने म्हणाले, उत्तम आहे, बाळ; पण तुझे गोत्र काय?
marathi_1350|marathi_1350.wav|सत्यकाम मान खाली घालून म्हणाला, `भगवन्, माझे नाव सत्यकाम
marathi_1351|marathi_1351.wav|आईचे नाव जबाला, म्हणून मी सत्यकाम जबाला, ह्यापेक्षा जास्त मला ठाऊक नाही.’
marathi_1352|marathi_1352.wav|असे म्हणून सत्यकामाने आईने सांगितल्याप्रमाणे सर्व सांगितले
marathi_1353|marathi_1353.wav|शिष्यसमुदायात गुपचुप एक हेटाळणीची लाट उसळून गेली
marathi_1354|marathi_1354.wav|पुन्हा गौतमांची नजर सगळीकडे फिरली
marathi_1355|marathi_1355.wav|गौतम म्हणाले, `बाळा, सत्यकामा, तू इतके खरं बोललास हेच पुरे आहे
marathi_1356|marathi_1356.wav|दासीपुत्र असलास तरी तू ब्राह्मणच असला पाहिजेस
marathi_1357|marathi_1357.wav|जो खरे बोलतो त्याला मी ब्राह्मणच समजतो
marathi_1358|marathi_1358.wav|नंतर गौतमांनी सत्यकामाचे मौजीबंधन केले
marathi_1359|marathi_1359.wav|त्याला शिकविण्याच्या अगोदर परीक्षा पाहण्यासाठी गाौतमांनी चारशे गायी त्याच्या स्वाधीन केल्या
marathi_1360|marathi_1360.wav|ह्यांना अरण्यात चरण्यास घेऊन जा असे सांगितले
marathi_1361|marathi_1361.wav|असल्या कामात शिष्याची बुध्दी किती आहे हे दिसून येत असे
marathi_1362|marathi_1362.wav|त्या गायी अगदी वाळकुट्या होत्या
marathi_1363|marathi_1363.wav|शिष्यांनी त्यांची चांगली काळजी घेतली नसावी, त्यांचे सारे लक्ष वेद घोकण्यात होते
marathi_1364|marathi_1364.wav|सत्यकाम म्हणाला, ह्या चारशेच्या हजार गायी होतील तेव्हाच मी परत येईन.’
marathi_1365|marathi_1365.wav|सत्यकाम अरण्यामध्ये पुष्कळ वर्षे राहिला, तो गायीची मनोभावाने सेवा करी
marathi_1366|marathi_1366.wav|एके दिवशी त्याच्यासमोर त्याच्या खिल्लारातील एक बैल आला
marathi_1367|marathi_1367.wav|त्याच्या अंगात वायुदेव शिरला होता व तो शेपूट उंचावून शिंगांनी जमीन उकरीत सैरावैरा धावत होता
marathi_1368|marathi_1368.wav|बैल मनुष्यवाणीने म्हणाला, `सत्यकामा !’
marathi_1369|marathi_1369.wav|सत्यकामाने हा चमत्कार पाहिल्यावर भक्तीने तो म्हणाला, `काय भगवन् !’
marathi_1370|marathi_1370.wav|बैल पुन्हा म्हणाला, `आमची संख्या आता हजारावर आली आहे
marathi_1371|marathi_1371.wav|आम्हाला आता आचार्यांकडे नेऊन पोचव, त्यापूर्वी मी तुला थोडे ज्ञान देतो
marathi_1372|marathi_1372.wav|तुझ्या सेवेने मी फार संतुष्ट झालो आहे
marathi_1373|marathi_1373.wav|बैलाच्या रूपाने तो प्रत्यक्ष वायुदेवच बोलत होता
marathi_1374|marathi_1374.wav|त्याने सत्यकामाला ईश्वर म्हणजे काय ह्याचा एक चौथा भाग ज्ञान शिकविले
marathi_1375|marathi_1375.wav|तो म्हणाला, `सत्यकामा, प्रकाशणाऱ्या चारी दिशा हा एक ईश्वराचा अंश आहे, तुला अग्निदेव आणखी ज्ञान देईल
marathi_1376|marathi_1376.wav|वायू सर्व दिशांना हिंडतो म्हणून त्याला हे ज्ञान असते
marathi_1377|marathi_1377.wav|वायुदेवाच्या आज्ञेप्रमाणे दुसर्या दिवशी सत्यकाम गायी घेऊन आश्रमाकडे निघाला
marathi_1378|marathi_1378.wav|वाटेत संध्याकाळ झाली तेव्हा त्याने गायी बांधल्या, अग्नी पेटविला व तो त्यात समिधा टाकू लागला
marathi_1379|marathi_1379.wav|अग्नी प्रसन्न झाला व म्हणाला, `सत्यकामा, मी तुला ईश्वरज्ञानाचा चौथा भाग सांगतो
marathi_1380|marathi_1380.wav|सत्यकाम नम्रपणे म्हणाला, `सांगावे भगवन्.’
marathi_1381|marathi_1381.wav|अग्नी म्हणाला, `समुद्र, पृथ्वी, हवा, आकाश हा ईश्वाराचा भाग आहे, हंस तुला आणखी सांगेल
marathi_1382|marathi_1382.wav|अग्नी हा समुद्र व पृथ्वी यांवर हिंडतो, आकाशातही सूर्याच्या रूपाने तो राहतो; म्हणून त्याला हे माहीत होते
marathi_1383|marathi_1383.wav|दुसर्या दिवशी संध्याकाळी सत्यकामाने गायी बांधल्या
marathi_1384|marathi_1384.wav|इतक्यात तेथे एक हंस उडत आला
marathi_1385|marathi_1385.wav|हंस म्हणाला, `अग्नी, सूर्य, चंद्र आणि वीज ही मिळून ईश्वराचा एक भाग होतो, बाकी ज्ञान तुला पाणबुड्या पक्षी सांगेल.’
marathi_1386|marathi_1386.wav|हंसाच्या रूपाने तो प्रत्यक्ष सूर्यच बोलत होता
marathi_1387|marathi_1387.wav|सूर्य हा आकाशात उडणारा जणू काय एक सोन्याचा हंसच आहे
marathi_1388|marathi_1388.wav|इतक्यात एक पाणबुडा पक्षी तेथे उडत आला
marathi_1389|marathi_1389.wav|प्राणदेवतेनेच ह्या पक्ष्याचे रूप घेतले होते
marathi_1390|marathi_1390.wav|पाणबुड्या पक्षी म्हणाला, `प्राण, डोळे, कान आणि मन हा ईश्वराचा एक भाग आहे
marathi_1391|marathi_1391.wav|प्रत्येक प्राण्यात ईश्वराचा हा अंश असतो
marathi_1392|marathi_1392.wav|सत्यकाम अशा रीतीने पूर्ण ज्ञानी झाला व आश्रमात परत आला
marathi_1393|marathi_1393.wav|गौतमांनी त्याला दुरून पाहिल्यावर त्यांना सर्व प्रकार कळून आला
marathi_1394|marathi_1394.wav|गौतम म्हणाले, `सत्यकामा, ईश्वराचे ज्ञान झाल्यासारखा तू तेजस्वी दिसतोस, कुणी शिकविले तुला?
marathi_1395|marathi_1395.wav|ज्ञानाचे अपूर्व तेज सत्यकामाच्या तोंडावर झळकत होते
marathi_1396|marathi_1396.wav|सत्यकाम विनयाने म्हणाला, `मनुष्याखेरीज इतर प्राण्यांनीच मला शिकविले
marathi_1397|marathi_1397.wav|पण भगवन्, आपल्या तोंडून ते ज्ञान पुन्हा ऐकावे अशी माझी इच्छा आहे
marathi_1398|marathi_1398.wav|गुरुमुखाखेरीज सर्व विद्या व्यर्थ आहे असे मी ऐकतो.’
marathi_1399|marathi_1399.wav|सत्यकामाला सर्व चराचर सृष्टीत भरलेल्या ईश्वराचे ज्ञान गौतमांनी आपल्या रसाळ वाणीने पुन्हा समजावून दिले
marathi_1400|marathi_1400.wav|इतर सर्व शिष्यांनी लाजेने माना खाली घातल्या
marathi_1401|marathi_1401.wav|इतकी वर्षे वेद घोकूनही त्यांना इतके ज्ञान झालेले नव्हते
marathi_1402|marathi_1402.wav|पुढे सत्यकाम मोठा प्रख्यात ऋषी झाला, आणि त्याच्याजवळ शिकून पुष्कळ शिष्य ज्ञानी झाले
marathi_1403|marathi_1403.wav|एकदा कक्षीवान ऋषी प्रियमेध नावाच्या ऋषीकडे गेला
marathi_1404|marathi_1404.wav|प्रियमेधा, माझे एक कोडे सोडव पाहू
marathi_1405|marathi_1405.wav|अशी कोणती वस्तू आहे, की जी पेटविली तरी तिचा प्रकाश पडत नाही ?’
marathi_1406|marathi_1406.wav|प्रियमेधाने खूप डोके खाजवले पण ह्याचा त्याला उलगडा होईना
marathi_1407|marathi_1407.wav|कोणतीही वस्तू पेटली, की तिचा थोडा तरी प्रकाश पडणारच
marathi_1408|marathi_1408.wav|तेव्हा तो म्हणाला, `ह्याचे उत्तर मला देता येत नाही
marathi_1409|marathi_1409.wav|माझ्या वंशात पुढे कोणीतरी विद्वान निपजेल आणि तो तुला ह्याचे उत्तर देईल.’
marathi_1410|marathi_1410.wav|कक्षीवान ऋषीजवळ एक मुंगसाच्या कातड्याची भली मोठी पिशवी होती
marathi_1411|marathi_1411.wav|त्या पिशवीत प्रियंगू, पिंपळी, तांदूळ आणि अधिकता नावाचे धान्य भरले होते
marathi_1412|marathi_1412.wav|त्यातून एक एक दाणा काढून तो दर वर्षी फेकून देत असे
marathi_1413|marathi_1413.wav|ते सर्व दाणे संपेपर्यंत त्याला आयुष्य दिलेले होते
marathi_1414|marathi_1414.wav|पण प्रियमेधाला काही इतके आयुष्य नव्हते
marathi_1415|marathi_1415.wav|तो मेल्यावर त्याचा मुलगा त्याच्या जागी आला
marathi_1416|marathi_1416.wav|तोही पुढे म्हातारा होऊन मरण पावला
marathi_1417|marathi_1417.wav|अशा रीतीने प्रियमेधानंतर नवव्या पिढीत साकमश्व जन्मला
marathi_1418|marathi_1418.wav|पण कक्षीवान मात्र अजूनही आपली पिशवी घेऊन बसलाच होता
marathi_1419|marathi_1419.wav|तो जवळ जवळ नउशे वर्षांचा म्हातारा झाला होता, अजून त्याचे कोडे कोणाला सुटले नव्हते
marathi_1420|marathi_1420.wav|साकमश्वाला ह्या कोड्याचे वेडच लागले, त्याने निश्चय केला, की मी हे कोडे जिंकीनच
marathi_1421|marathi_1421.wav|त्या वेळी त्याला एक `साम’ सुचले
marathi_1422|marathi_1422.wav|त्याने ते गाणे म्हटल्याबरोबर त्याला ते कोडे सुटले
marathi_1423|marathi_1423.wav|तेव्हा मोठ्या आनंदाने तो तडक कक्षीवानाकडे धावत गेला
marathi_1424|marathi_1424.wav|कक्षीवानाने त्याला दुरून धावत येताना पाहिले तेव्हा त्याच्या येण्याचे कारण त्याने ताडले
marathi_1425|marathi_1425.wav|तो म्हणाला, `अरे, माझी ही पिशवी नदीत बुडून टाका
marathi_1426|marathi_1426.wav|माझे कोडे सोडवून मला खाली पाहावयास लावणारा माणूस हा पाहा मला दिसतो आहे, आता काय कारायचे मला जगून?’
marathi_1427|marathi_1427.wav|साकमश्व कक्षीवानाजवळ आला व म्हणाला, जो मनुष्य नुसती `ऋचा’ म्हणतो आणि `साम’ म्हणत नाही तो कवी अग्नीसारखा चेततो पण त्याचा प्रकाश पडत नाही
marathi_1428|marathi_1428.wav|पण जो `ऋचा’ म्हणतो आणि लगेच `साम’ ही गातो तो कवी अग्नीसारखा चेततो आणि त्याचा प्रकाश पडतो
marathi_1429|marathi_1429.wav|साकमश्वाला जेव्हा `साम’ स्फुरले व त्याने ते म्हटले तेव्हा त्याला `सामा’चे तेज कळून चुकले
marathi_1430|marathi_1430.wav|संगीताची जोड दिल्याखेरीज नुसते मंत्र पाठ करण्यात अर्थ नाही हे त्याने शोधून काढले
marathi_1431|marathi_1431.wav|साकमश्व पुढे म्हणाला, `हे तुला माझे उत्तर आहे, माझ्या बापाचेही हेच उत्तर आहे.’
marathi_1432|marathi_1432.wav|असे म्हणून थेट प्रियमेधापर्यंत सर्व पूर्वजांची त्याने नावे घेतली
marathi_1433|marathi_1433.wav|आपल्या पूर्वजांचा कलंक धुऊन टाकला
marathi_1434|marathi_1434.wav|तेव्हापासून यज्ञात ऋग्वेदातील ऋचांबरोबर सामवेदांतील सामेही म्हटली जाऊ लागली, आणि काव्याला संगीताची जोड मिळाली
marathi_1435|marathi_1435.wav|मनूला पुष्कळ मुलगे होते, त्यांत नाभानेदिष्ठ हा सर्वात धाकटा होता
marathi_1436|marathi_1436.wav|वडील भाऊ गुरूच्या घरी राहून वेद शिकून आले होते
marathi_1437|marathi_1437.wav|नाभानेदिष्ठही मोठा होताच गुरूपाशी शिकण्यास अरण्यात गेला
marathi_1438|marathi_1438.wav|बारा वर्षांनी परत आल्यावर त्याला दिसून आले
marathi_1439|marathi_1439.wav|आपल्या सर्व वडील भावांनी बाबांची मिळकत त्याच्या डोळ्यांदेखतच आपापसात वाटून घेतली आहे
marathi_1440|marathi_1440.wav|नाभाला मात्र काहीच ठेविले नव्हते
marathi_1441|marathi_1441.wav|नाभाला वडील भावांनी काही न देता धुडकावून लावले
marathi_1442|marathi_1442.wav|नाभा चिडला व मनूला म्हणाला, `बाबा, माझा वाटा कुठे आहे?’
marathi_1443|marathi_1443.wav|मनू शांतपणे म्हणाला, `बाळ, काही हरकत नाही, भांडू नकोस, घेऊ दे तुझ्या भावांना सारी मिळकत, मी तुला आणखी मिळवून देतो
marathi_1444|marathi_1444.wav|इथून जवळच अंगिरस ऋषींनी यज्ञ चालविला आहे
marathi_1445|marathi_1445.wav|त्यांना स्वर्गास जायचे आहे, पण त्यांच्या यज्ञात एक चूक होत आहे
marathi_1446|marathi_1446.wav|यज्ञाच्या सहाव्या दिवशी कोणते मंत्र म्हणावे हेच त्यांना समजत नाही, म्हणून त्यांचा यज्ञ पुरा होत नाही व त्यांना स्वर्ग मिळत नाही
marathi_1447|marathi_1447.wav|त्यांना कोणते मंत्र हवे आहेत ते मी तुला शिकवतो, तू जाऊन त्यांचा यज्ञ पुरा कर
marathi_1448|marathi_1448.wav|स्वर्गास जाताना त्यांनी आपले सर्व धन तुला द्यावे अशी अट तू त्यांना घाल
marathi_1449|marathi_1449.wav|नंतर नाभा अंगिरस ऋषीकडे गेला व म्हणाला, `ऋषींनो, मला तुमच्या यज्ञात घ्या, तुम्हाला अडलेले मंत्र मी सांगतो
marathi_1450|marathi_1450.wav|मात्र तुमच्या हजार गायी मला देऊन जा म्हणजे झाले
marathi_1451|marathi_1451.wav|अंगिरसांना स्वर्गास गायी घेऊन जायचे नव्हते, म्हणून ते ताबडतोब तयार झाले
marathi_1452|marathi_1452.wav|यज्ञ पार पडून ऋषी स्वर्गाला गेले, तेव्हा त्यांच्या सांगण्याप्रमाणे नाभा त्यांच्या गायी गोळा करू लागला
marathi_1453|marathi_1453.wav|इतक्यात तेथे काळी घोंगडी पांघरलेला एक आडदांड मनुष्य आला
marathi_1454|marathi_1454.wav|`काय रे पोरा, कोणाच्या गायी पळवतो आहेस, हे सर्व धन माझे आहे, यज्ञात शेवटी जे जे उरेल त्यावर माझा हक्क असतो.’
marathi_1455|marathi_1455.wav|नाभा म्हणाला, वा, मला तर हे धन अंगिरसांनी बक्षीस दिले आहे
